Calendar Year,Managment Unit (FRAM),SubPopulation,SaSI Population,Smolt Abundance Population,Smolt Abundance,Smolt_Abundance_Matches_FRAM,Smolt_Abunce_Matches_SASI_but_not_FRAM,Age 3 Escapement (FRAM),January Age 3 Abundance pre-natural mortality and pre-harvest,Age 3 Abundance post-natural mortality-pre harvest,Harvest # FRAM,Harvest (% FRAM),Latitude,Longitude,SASI Natural Origin Abundance,SASI Hatchery Origin Abundance,SASI CompositeOrigin Abundance,SASI unknown Origin Abundance,Sub Pop Natural Orign Abundance (Age 3 Escapment),SupPopulation Escapement
2010,Wash LCR Wild,,,,,0,0,21062.12332,27310.8852,22176.92667,1114.803352,0.050268613,46.249731,-124.084101,,,,,,
2011,Wash LCR Wild,,,,,0,0,24217.60328,31733.2321,25767.95136,1550.348081,0.060165748,46.249731,-124.084101,,,,,,
2012,Wash LCR Wild,,,,,0,0,15596.04317,21768.1879,17676.15745,2080.11428,0.117679099,46.249731,-124.084101,,,,,,
2013,Wash LCR Wild,,,,,0,0,20842.10252,28624.1796,23243.34519,2401.24267,0.103308825,46.249731,-124.084101,,,,,,
2014,Wash LCR Wild,,,,,0,0,61469.39585,85746.9683,69628.07008,8158.674234,0.117175074,46.249731,-124.084101,,,,,,
2015,Wash LCR Wild,,,,,0,0,7029.073276,11321.704,9193.425903,2164.352627,0.235423949,46.249731,-124.084101,,,,,,
2016,Wash LCR Wild,,,,,0,0,18892.00003,25082.80027,20367.68191,1475.68188,0.072452127,46.249731,-124.084101,,,,,,
2017,Wash LCR Wild,,,,,0,0,18464.97529,25041.132,20333.84653,1868.871241,0.091909381,46.249731,-124.084101,,,,,,
1998,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,4022,0,0,,,,,0.050066582,48.175574,-124.025946,,,,,322,322
1999,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,4768,0,0,,,,,0.031236213,48.175574,-124.025946,,,,,173,173
2000,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,10865,0,0,,,,,0.034997104,48.175574,-124.025946,,,,,457,457
2001,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,17360,0,0,,,,,0.098845992,48.175574,-124.025946,,,,,699,699
2002,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,8863,0,0,,,,,0.063086463,48.175574,-124.025946,,,,,225,225
2003,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,11818,0,0,,,,,0.072562254,48.175574,-124.025946,,,,,479,479
2004,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,8254,0,0,,,,,0.09175853,48.175574,-124.025946,,,,,373,373
2005,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,10062,0,0,,,,,0.066690535,48.175574,-124.025946,,,,,205,205
2006,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,18796,0,0,,,,,0.092363576,48.175574,-124.025946,,,,,113,113
2007,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,17400,0,0,,,,,0.124066034,48.175574,-124.025946,,,,,188,188
2008,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,18376,0,0,,,,,0.092807443,48.175574,-124.025946,,,,,133,133
2009,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,9733,0,0,,,,,0.153821731,48.175574,-124.025946,,,,,534,534
2010,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,8437,0,0,,,,,0.080331145,48.175574,-124.025946,,,,,209,209
2011,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,12664,0,0,,,,,0.08226478,48.175574,-124.025946,,,,,217,217
2012,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,11032,0,0,,,,,0.118970104,48.175574,-124.025946,,,,,225,225
2013,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,15619,0,0,,,,,0.135017739,48.175574,-124.025946,,,,,234,234
2014,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,8941,0,0,,,,,0.166145788,48.175574,-124.025946,,,,,208,208
2015,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,6903,0,0,,,,,0.183786895,48.175574,-124.025946,,,,,70,70
2016,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,13647,0,0,,,,,0.029135498,48.175574,-124.025946,,,,,225,225
2017,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,10967,0,0,,,,,0.055180407,48.175574,-124.025946,,,,,227,227
2018,West JDF Miscellaneous Wild,Deep Creek,,Deep Creek,5567,0,0,,,,,,48.175574,-124.025946,,,,,303,303
1998,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,,0,0,,,,,0.050066582,48.166993,-123.945133,,,,,282,282
1999,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,,0,0,,,,,0.031236213,48.166993,-123.945133,,,,,246,246
2000,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,,0,0,,,,,0.034997104,48.166993,-123.945133,,,,,347,347
2001,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,7792,0,0,,,,,0.098845992,48.166993,-123.945133,,,,,751,751
2002,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,7651,0,0,,,,,0.063086463,48.166993,-123.945133,,,,,355,355
2003,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,9772,0,0,,,,,0.072562254,48.166993,-123.945133,,,,,314,314
2004,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,8950,0,0,,,,,0.09175853,48.166993,-123.945133,,,,,248,248
2005,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,15340,0,0,,,,,0.066690535,48.166993,-123.945133,,,,,153,153
2006,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,11288,0,0,,,,,0.092363576,48.166993,-123.945133,,,,,66,66
2007,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,11328,0,0,,,,,0.124066034,48.166993,-123.945133,,,,,193,193
2008,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,4932,0,0,,,,,0.092807443,48.166993,-123.945133,,,,,126,126
2009,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,4774,0,0,,,,,0.153821731,48.166993,-123.945133,,,,,320,320
2010,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,2089,0,0,,,,,0.080331145,48.166993,-123.945133,,,,,144,144
2011,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,6800,0,0,,,,,0.08226478,48.166993,-123.945133,,,,,221,221
2012,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,1770,0,0,,,,,0.118970104,48.166993,-123.945133,,,,,200,200
2013,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,2669,0,0,,,,,0.135017739,48.166993,-123.945133,,,,,208,208
2014,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,7958,0,0,,,,,0.166145788,48.166993,-123.945133,,,,,189,189
2015,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,4888,0,0,,,,,0.183786895,48.166993,-123.945133,,,,,47,47
2016,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,7937,0,0,,,,,0.029135498,48.166993,-123.945133,,,,,161,161
2017,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,6909,0,0,,,,,0.055180407,48.166993,-123.945133,,,,,112,112
2018,West JDF Miscellaneous Wild,East Twin Creek,,East Twin Creek,8197,0,0,,,,,,48.166993,-123.945133,,,,,178,178
1978,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,,,,,,,,,0
1979,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,,,,,,,,,0
1980,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,,,,,,,,,0
1981,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,,,,,,,,,0
1982,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,,,,,,,,,0
1983,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,,,,,,,,,0
1984,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,,,,90,,,,,90
1985,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,,,,18,,,,,18
1986,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,0.680175324,48.15569502,-123.7042368,540,,,,,540
1987,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,0.47505282,48.15569502,-123.7042368,128,,,,,128
1988,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,0.596036846,48.15569502,-123.7042368,120,,,,,120
1989,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,0.474579307,48.15569502,-123.7042368,368,,,,,368
1990,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,0.653818961,48.15569502,-123.7042368,94,,,,,94
1991,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,0.511474604,48.15569502,-123.7042368,178,,,,,178
1992,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,0.576519215,48.15569502,-123.7042368,256,,,,,256
1993,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,0.172565067,48.15569502,-123.7042368,144,,,,,144
1994,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,0.293091038,48.15569502,-123.7042368,62,,,,,62
1995,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,0.321339931,48.15569502,-123.7042368,192,,,,,192
1996,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,0.430303649,48.15569502,-123.7042368,20,,,,,20
1997,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,,0,-1,,,,,0.341927913,48.15569502,-123.7042368,192,,,,,192
1998,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,7357,0,-1,,,,,5.01E-02,48.15569502,-123.7042368,888,,,,,888
1999,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,10711,0,-1,,,,,0.031236213,48.15569502,-123.7042368,834,,,,,834
2000,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,26652,0,-1,,,,,3.50E-02,48.15569502,-123.7042368,1027,,,,,1027
2001,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,19923,0,-1,,,,,9.88E-02,48.15569502,-123.7042368,2889,,,,,2889
2002,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,16416,0,-1,,,,,0.063086463,48.15569502,-123.7042368,2430,,,,,2430
2003,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,15385,0,-1,,,,,7.26E-02,48.15569502,-123.7042368,1363,,,,,1363
2004,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,11423,0,-1,,,,,9.18E-02,48.15569502,-123.7042368,3140,,,,,3140
2005,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,10567,0,-1,,,,,6.67E-02,48.15569502,-123.7042368,936,,,,,936
2006,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,24038,0,-1,,,,,9.24E-02,48.15569502,-123.7042368,704,,,,,704
2007,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,23672,0,-1,,,,,0.124066034,48.15569502,-123.7042368,1519,,,,,1519
2008,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,16309,0,-1,,,,,9.28E-02,48.15569502,-123.7042368,1090,,,,,1090
2009,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,15277,0,-1,,,,,0.153821731,48.15569502,-123.7042368,1165,,,,,1165
2010,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,22351,0,-1,,,,,8.03E-02,48.15569502,-123.7042368,2588,,,,,2588
2011,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,15039,0,-1,,,,,8.23E-02,48.15569502,-123.7042368,1214,,,,,1214
2012,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,8151.516054,0,-1,,,,,0.118970104,48.15569502,-123.7042368,991,,,,,991
2013,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,17744.85095,0,-1,,,,,0.135017739,48.15569502,-123.7042368,483,,,,,483
2014,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,16580.30754,0,-1,,,,,0.166145788,48.15569502,-123.7042368,1201,,,,,1201
2015,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,17988.83219,0,-1,,,,,0.183786895,48.15569502,-123.7042368,265,,,,,265
2016,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,16601,0,-1,,,,,2.91E-02,48.15569502,-123.7042368,664,,,,,664
2017,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,10160.11856,0,-1,,,,,5.52E-02,48.15569502,-123.7042368,570,,,,,570
2018,West JDF Miscellaneous Wild,Salt Creek-Salt Creek,Salt Creek,Salt Creek,6185.714286,0,-1,,,,,,,,,,,,,0
1998,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,,0,0,,,,,0.050066582,48.16625,-123.952513,,,,,402,402
1999,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,,0,0,,,,,0.031236213,48.16625,-123.952513,,,,,271,271
2000,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,,0,0,,,,,0.034997104,48.16625,-123.952513,,,,,419,419
2001,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,5489,0,0,,,,,0.098845992,48.16625,-123.952513,,,,,733,733
2002,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,3629,0,0,,,,,0.063086463,48.16625,-123.952513,,,,,345,345
2003,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,7819,0,0,,,,,0.072562254,48.16625,-123.952513,,,,,414,414
2004,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,2329,0,0,,,,,0.09175853,48.16625,-123.952513,,,,,289,289
2005,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,11943,0,0,,,,,0.066690535,48.16625,-123.952513,,,,,214,214
2006,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,8103,0,0,,,,,0.092363576,48.16625,-123.952513,,,,,134,134
2007,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,5323,0,0,,,,,0.124066034,48.16625,-123.952513,,,,,206,206
2008,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,4417,0,0,,,,,0.092807443,48.16625,-123.952513,,,,,108,108
2009,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,4218,0,0,,,,,0.153821731,48.16625,-123.952513,,,,,311,311
2010,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,1002,0,0,,,,,0.080331145,48.16625,-123.952513,,,,,195,195
2011,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,4478,0,0,,,,,0.08226478,48.16625,-123.952513,,,,,174,174
2012,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,3063,0,0,,,,,0.118970104,48.16625,-123.952513,,,,,190,190
2013,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,6056,0,0,,,,,0.135017739,48.16625,-123.952513,,,,,198,198
2014,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,5228,0,0,,,,,0.166145788,48.16625,-123.952513,,,,,154,154
2015,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,5087,0,0,,,,,0.183786895,48.16625,-123.952513,,,,,67,67
2016,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,2995,0,0,,,,,0.029135498,48.16625,-123.952513,,,,,197,197
2017,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,2678,0,0,,,,,0.055180407,48.16625,-123.952513,,,,,148,148
2018,West JDF Miscellaneous Wild,West Twin Creek,,West Twin Creek,4871,0,0,,,,,,48.16625,-123.952513,,,,,170,170
1986,West JDF Miscellaneous Wild,,,,,0,0,9345.684772,35986,29221.27487,19875.5901,0.680175324,48.15569502,-123.7042368,,,,,,
1987,West JDF Miscellaneous Wild,,,,,0,0,7599.47895,17828,14476.65449,6877.175536,0.47505282,48.15569502,-123.7042368,,,,,,
1988,West JDF Miscellaneous Wild,,,,,0,0,6069.780102,18504,15025.57856,8955.798461,0.596036846,48.15569502,-123.7042368,,,,,,
1989,West JDF Miscellaneous Wild,,,,,0,0,9801.879822,22974,18655.29842,8853.418595,0.474579307,48.15569502,-123.7042368,,,,,,
1990,West JDF Miscellaneous Wild,,,,,0,0,7077.66642,25178,20444.98579,13367.31937,0.653818961,48.15569502,-123.7042368,,,,,,
1991,West JDF Miscellaneous Wild,,,,,0,0,6662.034506,16794,13637.02801,6974.993509,0.511474604,48.15569502,-123.7042368,,,,,,
1992,West JDF Miscellaneous Wild,,,,,0,0,9338.92908,27158,22052.78116,12713.85208,0.576519215,48.15569502,-123.7042368,,,,,,
1993,West JDF Miscellaneous Wild,,,,,0,0,7593.722786,11302,9177.425903,1583.703117,0.172565067,48.15569502,-123.7042368,,,,,,
1994,West JDF Miscellaneous Wild,,,,,0,0,5910.13778,10296,8360.535932,2450.398152,0.293091038,48.15569502,-123.7042368,,,,,,
1995,West JDF Miscellaneous Wild,,,,,0,0,10913.66951,19804,16081.20179,5167.532276,0.321339931,48.15569502,-123.7042368,,,,,,
1996,West JDF Miscellaneous Wild,,,,,0,0,6955.70795,15036,12209.50061,5253.792659,0.430303649,48.15569502,-123.7042368,,,,,,
1997,West JDF Miscellaneous Wild,,,,,0,0,7981.294912,14936,12128.29882,4147.003911,0.341927913,48.15569502,-123.7042368,,,,,,
1998,West JDF Miscellaneous Wild,,,,,0,0,14228.79218,18446.3008,14978.72578,749.9335986,5.01E-02,48.15569502,-123.7042368,,,,,,
1999,West JDF Miscellaneous Wild,,,,,0,0,5831.64036,7413.226216,6019.67212,188.0317602,0.031236213,48.15569502,-123.7042368,,,,,,
2000,West JDF Miscellaneous Wild,,,,,0,0,15367.37867,19611.26428,15924.69694,557.3182741,3.50E-02,48.15569502,-123.7042368,,,,,,
2001,West JDF Miscellaneous Wild,,,,,0,0,26508.99983,36226.69711,29416.72522,2907.725388,9.88E-02,48.15569502,-123.7042368,,,,,,
2002,West JDF Miscellaneous Wild,,,,,0,0,17114.99967,22496.33639,18267.42703,1152.427362,0.063086463,48.15569502,-123.7042368,,,,,,
2003,West JDF Miscellaneous Wild,,,,,0,0,13792.99877,18315.06001,14872.15592,1079.15715,7.26E-02,48.15569502,-123.7042368,,,,,,
2004,West JDF Miscellaneous Wild,,,,,0,0,12003.69215,16276.0096,13216.41056,1212.718406,9.18E-02,48.15569502,-123.7042368,,,,,,
2005,West JDF Miscellaneous Wild,,,,,0,0,6763.379257,8924.2656,7246.663094,483.2838368,6.67E-02,48.15569502,-123.7042368,,,,,,
2006,West JDF Miscellaneous Wild,,,,,0,0,1989.905781,2699.9456,2192.40406,202.4982791,9.24E-02,48.15569502,-123.7042368,,,,,,
2007,West JDF Miscellaneous Wild,,,,,0,0,4416.337998,6209.0528,5041.861795,625.5237966,0.124066034,48.15569502,-123.7042368,,,,,,
2008,West JDF Miscellaneous Wild,,,,,0,0,1902.419698,2582.5056,2097.040682,194.6209841,9.28E-02,48.15569502,-123.7042368,,,,,,
2009,West JDF Miscellaneous Wild,,,,,0,0,10861.46868,15807.424,12835.91068,1974.441996,0.153821731,48.15569502,-123.7042368,,,,,,
2010,West JDF Miscellaneous Wild,,,,,0,0,15309.38831,20500.3264,16646.63126,1337.242949,8.03E-02,48.15569502,-123.7042368,,,,,,
2011,West JDF Miscellaneous Wild,,,,,0,0,6934.07734,9304.7712,7555.640438,621.5630985,8.23E-02,48.15569502,-123.7042368,,,,,,
2012,West JDF Miscellaneous Wild,,,,,0,0,6203.047978,8670.5952,7040.678197,837.6302193,0.118970104,48.15569502,-123.7042368,,,,,,
2013,West JDF Miscellaneous Wild,,,,,0,0,6716.967738,9563.1392,7765.43987,1048.472132,0.135017739,48.15569502,-123.7042368,,,,,,
2014,West JDF Miscellaneous Wild,,,,,0,0,7650.537844,11298.9024,9174.910597,1524.372753,0.166145788,48.15569502,-123.7042368,,,,,,
2015,West JDF Miscellaneous Wild,,,,,0,0,2051.779072,3095.7184,2513.778644,461.9995719,0.183786895,48.15569502,-123.7042368,,,,,,
2016,West JDF Miscellaneous Wild,,,,,0,0,6436.000007,8163.790099,6629.143402,193.1433945,2.91E-02,48.15569502,-123.7042368,,,,,,
2017,West JDF Miscellaneous Wild,,,,,0,0,3793.260015,4944.224,4014.798214,221.5381986,5.52E-02,48.15569502,-123.7042368,,,,,,
1986,Willapa Bay Natural,,,,,0,0,11569.01342,73608,59771.01096,48201.99755,0.806444408,46.723579,-124.09049,,,,,,
1987,Willapa Bay Natural,,,,,0,0,3431.02733,26946,21880.63337,18449.60604,0.843193418,46.723579,-124.09049,,,,,,
1988,Willapa Bay Natural,,,,,0,0,4768.80493,39600,32155.90743,27387.1025,0.851697392,46.723579,-124.09049,,,,,,
1989,Willapa Bay Natural,,,,,0,0,4879.999468,49472,40172.14779,35292.14832,0.878522814,46.723579,-124.09049,,,,,,
1990,Willapa Bay Natural,,,,,0,0,3730.97077,28240,22931.38449,19200.41372,0.837298495,46.723579,-124.09049,,,,,,
1991,Willapa Bay Natural,,,,,0,0,9805.860946,60276,48945.18879,39139.32785,0.799656285,46.723579,-124.09049,,,,,,
1992,Willapa Bay Natural,,,,,0,0,6213.950224,31850,25862.76898,19648.81876,0.759733761,46.723579,-124.09049,,,,,,
1993,Willapa Bay Natural,,,,,0,0,4818.974224,80374,65265.12383,60446.14961,0.926163103,46.723579,-124.09049,,,,,,
